ggplot2,dataframe,plot,shiny,dplyr,data.table,matrix,loops,regex,function,for-loop,rstudio,list,time-series,statistics,knitr,csv,subset,r-markdown,python,date,string,vector,regression,apply,plyr,merge,lapply,if-statement,igraph,xts,machine-learning,rcpp,plotly,aggregate,graph,shinyapps,excel,reshape,parallel-processing,web-scraping,bar-chart,package,na,performance,xml,histogram,html,latex,legend,datetime,raster,tidyr,linear-regression,optimization,r-caret,boxplot,lattice,json,split,java,tidyverse,lm,leaflet,zoo,arrays,sorting,heatmap,c++,text-mining,sql,rvest,cluster-analysis,gsub,colors,correlation,tm,time,javascript,glm,reshape2,quantmod,graphics,random-forest,forecasting,shiny-server,data-visualization,linux,data-manipulation,replace,pdf,variables,text,shinydashboard,sapply,lubridate,mean,order,twitter,spatial,mysql,lme4,macos,vectorization,match,indexing,ggmap,random,matlab,grep,import,missing-data,stringr,gis,windows,algorithm,logistic-regression,markdown,predict,rcurl,sum,dataset,rodbc,scatter-plot,posixct,rpy2,count,classification,duplicates,packages,anova,apache-spark,character,bioinformatics,foreach,prediction,grouping,maps,devtools,purrr,css,visualization,geospatial,ggvis,ubuntu,sweave,pca,row,conditional,r-raster,filter,dt,rcharts,bioconductor,database,svm,cran,sql-server,s4,httr,facet,error-handling,mixed-models,r-package,bigdata,rbind,combinations,survival-analysis,read.table,sqldf,simulation,parsing,distribution,sparkr,memory,rjava,3d,c,multiple-columns,unique,join,encoding,roxygen2,frequency,pandoc,sparse-matrix,distance,h2o,label,rows,extract,axis-labels,neural-network,k-means,group-by,pandas,file,image,stata,categorical-data
html,0.2,0.125,0.14285714285714285,0.008064516129032258,0.5,1,1,0.5,0.058823529411764705,0.5,0.5,0.03225806451612903,0.25,1,1,0.015625,0.2,1,0.022222222222222223,0.1,1,0.16666666666666666,0.5,0.5,0.5,1,1,1,1,1,1,1,1,0.25,1,0.3333333333333333,0.25,0.25,1,1,0.009433962264150943,1,0.5,1,0.5,0.013888888888888888,1,0,0.2,0.5,0.5,0.3333333333333333,1,1,1,1,1,1,0.14285714285714285,1,0.14285714285714285,1,1,0.06666666666666667,1,1,1,1,1,0.2,1,0.07142857142857142,1,0.5,0.3333333333333333,1,1,1,0.011363636363636364,0.5,1,0.5,1,0.5,1,1,0.3333333333333333,0.25,1,1,0.08333333333333333,1,0.25,1,1,1,1,1,0.3333333333333333,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,0.25,1,1,1,0.045454545454545456,1,0.14285714285714285,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1,0.3333333333333333,1,1,0.006802721088435374,1,1,1,0.5,1,1,1,1,1,1,1,0.3333333333333333,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05263157894736842,1,1,1,1,0.5,1,1,1,1,0.16666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1111111111111111,1,1
latex,0.045454545454545456,0.16666666666666666,0.041666666666666664,0.1111111111111111,0.3333333333333333,1,0.3333333333333333,0.5,0.125,0.5,0.3333333333333333,0.02,1,1,0.5,0.0034965034965034965,1,1,0.009009009009009009,1,1,1,1,0.1111111111111111,1,1,1,1,0.5,1,1,1,1,1,0.5,0.3333333333333333,1,0.5,1,1,1,1,0.16666666666666666,1,1,1,1,0.2,0,0.5,1,0.5,1,0.5,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,0.14285714285714285,1,1,1,0.5,1,1,1,0.014705882352941176,1,0.25,1,1,1,1,0.5,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0.5,0.5,0.16666666666666666,1,0.3333333333333333,0.029411764705882353,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.3333333333333333,1,0.5,1,1,1,0.3333333333333333,0.015384615384615385,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,0.3333333333333333,1,1,0.3333333333333333,1,1,0.125,1,0.5,1,0.25,1,0.5,0.5,1,1,1,1,1,0.5,1,1
legend,0.0055248618784530384,0.5,0.011363636363636364,0.14285714285714285,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,0.5,0.5,1,1,0.3333333333333333,1,0.5,1,0.5,1,1,0.5,1,1,0.3333333333333333,1,1,1,0.125,1,0.2,1,1,1,1,1,0.16666666666666666,1,0.3333333333333333,1,1,0.25,0.5,0.5,0,1,0.14285714285714285,1,1,1,1,0.3333333333333333,0.125,1,1,1,1,1,0.16666666666666666,1,1,1,0.25,1,1,1,1,0.5,1,0.05263157894736842,0.5,1,1,0.5,0.5,0.5,1,0.16666666666666666,1,1,1,0.3333333333333333,1,1,1,1,0.3333333333333333,0.25,1,1,1,1,0.2,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,0.16666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.3333333333333333,1,1,1,1,1,1,1,1
datetime,0.029411764705882353,0.02857142857142857,0.05263157894736842,0.2,0.041666666666666664,0.07142857142857142,0.5,0.2,0.16666666666666666,0.1,0.16666666666666666,0.5,1,0.02564102564102564,1,1,0.125,0.1,1,0.2,0.009174311926605505,0.16666666666666666,0.25,0.2,1,0.25,0.09090909090909091,1,0.25,1,0.09090909090909091,1,1,1,0.2,0.25,0.5,0.125,0.5,1,1,1,0.5,0.25,0.25,1,0.25,0.5,1,1,0,0.5,1,0.5,0.3333333333333333,1,1,1,1,0.16666666666666666,0.5,0.5,1,1,0.16666666666666666,1,0.3333333333333333,1,0.5,1,0.3333333333333333,1,0.5,1,1,1,1,0.022222222222222223,0.5,1,1,1,1,1,0.5,1,1,0.3333333333333333,0.5,1,1,1,1,1,0.5,0.09090909090909091,1,0.5,0.5,1,0.5,1,0.25,1,0.5,1,1,0.3333333333333333,0.5,1,1,0.5,1,1,1,0.3333333333333333,1,1,1,1,0.5,0.3333333333333333,1,1,0.058823529411764705,1,0.5,1,0.3333333333333333,1,1,0.3333333333333333,0.5,1,1,1,0.3333333333333333,1,1,1,1,0.5,1,1,0.5,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,0.5,1,1,1,1,1,0.2,0.5,1,1,1,1,0.5,1,1,1,1,0.5,1,1,0.25,0.5,1,1,1,1
raster,0.043478260869565216,0.16666666666666666,0.02631578947368421,0.3333333333333333,0.5,1,0.08333333333333333,0.16666666666666666,1,0.2,0.25,1,0.25,0.14285714285714285,0.5,0.5,0.25,0.5,1,0.25,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,1,1,1,1,0.25,1,1,1,1,0.14285714285714285,1,1,0.5,0.3333333333333333,0.5,1,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.5,0,1,0.3333333333333333,0.5,1,0.5,0.14285714285714285,1,1,1,1,1,0.3333333333333333,1,0.5,1,0.5,1,1,1,1,1,1,0.125,0.25,1,0.5,1,0.3333333333333333,1,1,0.3333333333333333,0.25,1,1,1,0.3333333333333333,1,1,1,1,0.5,1,1,1,0.5,1,1,0.03125,1,1,1,0.5,1,1,0.3333333333333333,1,0.5,1,0.5,1,1,0.03225806451612903,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.25,0.5,1,1,1,1,1,0.3333333333333333,0.25,1,0.05,1,1,1,1,0.058823529411764705,1,1,1,0.5,1,0.5,0.03571428571428571,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,1,0.5,1,0.5,1,0.5,1,1,0.5,1,1,0.25,1,1,0.5,0.125,0.5,1,1,1,1,1,0.16666666666666666,1,1
tidyr,0.06666666666666667,0.05,1,1,0.006896551724137931,0.25,0.3333333333333333,1,0.1111111111111111,0.5,0.3333333333333333,0.5,0.25,0.5,1,0.5,0.5,0.5,1,0.3333333333333333,1,0.5,1,1,0.5,0.5,0.5,1,1,1,0.5,0.5,1,0.5,0.3333333333333333,1,1,1,0.07692307692307693,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,0,1,1,1,1,1,0.3333333333333333,0.25,1,0.058823529411764705,0.5,1,0.5,1,1,1,1,0.3333333333333333,0.5,0.5,1,1,1,1,1,1,1,1,0.07142857142857142,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14285714285714285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.3333333333333333,1,1,1,1,0.5,1,1,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1
linear-regression,0.058823529411764705,0.1111111111111111,0.03571428571428571,0.3333333333333333,1,0.5,0.1,0.07692307692307693,1,0.3333333333333333,0.14285714285714285,0.5,0.5,0.09090909090909091,0.02631578947368421,1,1,0.25,1,0.14285714285714285,0.5,1,1,0.005291005291005291,0.2,0.25,1,0.16666666666666666,1,1,0.3333333333333333,0.1,1,1,1,0.5,1,0.5,1,1,1,1,1,0.3333333333333333,0.5,1,1,1,0.5,1,0.5,0.3333333333333333,1,0,0.3333333333333333,0.25,1,1,1,1,0.5,1,0.01694915254237288,1,0.5,1,0.5,1,1,1,0.3333333333333333,1,0.5,1,1,0.3333333333333333,1,1,1,0.14285714285714285,1,1,1,1,0.2,1,0.5,1,0.5,1,1,0.5,0.5,1,1,1,0.5,1,1,1,1,0.14285714285714285,0.5,1,1,1,1,0.5,1,1,1,0.2,1,1,1,0.3333333333333333,0.25,1,0.25,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,0.09090909090909091,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,0.25,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1,0.5,0.5,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,0.25,0.25
optimization,0.5,0.0625,0.14285714285714285,0.3333333333333333,1,0.1,0.05555555555555555,0.045454545454545456,0.2,0.04,0.03571428571428571,0.5,0.16666666666666666,0.3333333333333333,0.1111111111111111,1,0.14285714285714285,0.25,0.5,0.16666666666666666,0.5,0.2,0.16666666666666666,0.1,0.3333333333333333,0.25,0.5,0.25,0.25,0.5,1,0.14285714285714285,0.5,1,1,1,1,0.25,1,0.1,1,1,0.5,0.5,0.038461538461538464,0.5,1,1,1,1,0.3333333333333333,0.5,1,0.3333333333333333,0,0.5,1,1,0.5,1,0.5,1,0.5,1,0.3333333333333333,0.25,1,1,0.16666666666666666,1,1,1,0.3333333333333333,1,1,0.5,1,0.25,0.5,0.5,1,1,1,1,0.25,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,0.5,1,0.2,1,0.5,1,1,0.16666666666666666,0.5,0.5,0.5,1,1,0.5,0.045454545454545456,0.3333333333333333,1,1,1,0.5,0.5,1,1,1,1,0.5,0.5,1,0.5,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1,1,0.5,0.5,1,1,0.5,1,1,0.5,0.3333333333333333,0.5,0.5,1,0.25,0.5,1,1,0.5,1,0.16666666666666666,1,0.3333333333333333,1,1,0.5,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,0.5,0.3333333333333333,1,1,0.5,1,1,1
r-caret,1,1,0.2,0.3333333333333333,0.3333333333333333,1,0.25,0.5,1,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1,1,0.3333333333333333,1,0.5,0.5,1,0.3333333333333333,0.16666666666666666,0.5,1,1,1,1,1,1,0.01818181818181818,1,1,1,1,1,1,1,0.3333333333333333,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,1,1,1,0.25,0.5,0,1,0.5,1,1,1,0.5,0.5,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,0.5,1,1,1,0.1111111111111111,1,0.5,1,0.05263157894736842,0.5,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.25,1,1,1,1,0.125,1,0.25,1,1,1,1,1,1,1,1,0.04,1,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,0.5,1,0.0625,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,0.1,1,1,1,1,1,1,0.2
boxplot,0.008620689655172414,0.1111111111111111,0.047619047619047616,0.25,0.3333333333333333,1,0.5,0.25,1,0.5,0.25,1,1,1,0.3333333333333333,1,0.5,0.5,1,1,1,1,1,0.5,1,0.5,1,1,1,1,0.5,1,1,0.125,0.5,0.3333333333333333,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,0.3333333333333333,1,0.5,1,1,1,1,0,0.3333333333333333,1,1,0.5,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,0.25,0.5,1,1,1,1,0.5,1,0.16666666666666666,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.16666666666666666,0.3333333333333333,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,0.5,1,1,1,0.5,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,1,1,0.25,1,1,1,1,1,1,1,1
lattice,0.038461538461538464,1,0.015625,0.5,1,1,0.2,1,1,1,0.5,1,1,1,0.5,0.25,1,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,0.3333333333333333,0.5,1,0.5,1,1,0.125,1,1,1,0.5,1,0.125,1,0.5,1,1,0.1,1,1,0.125,1,0.14285714285714285,1,1,1,0.5,0.3333333333333333,0,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,0.25,0.3333333333333333,1,1,1,0.5,1,1,0.06666666666666667,1,1,1,0.3333333333333333,1,1,1,0.5,1,0.3333333333333333,1,1,1,1,0.3333333333333333,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.2,1,1,0.5,0.5,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,0.5,1,1,1,0.3333333333333333,0.25,1,1,1,1,1,0.5,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16666666666666666,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.3333333333333333
json,0.5,0.02127659574468085,1,0.2,0.1111111111111111,0.3333333333333333,0.2,0.1,0.125,0.5,0.1111111111111111,0.16666666666666666,0.041666666666666664,1,0.5,1,0.07142857142857142,1,1,0.05555555555555555,0.3333333333333333,0.5,1,1,0.2,0.2,1,0.25,1,1,0.5,0.3333333333333333,1,0.3333333333333333,1,1,0.5,0.5,0.5,0.5,0.1,1,0.5,1,0.5,0.1111111111111111,1,0.14285714285714285,1,1,1,1,0.3333333333333333,1,0.5,1,1,1,0,1,0.25,0.3333333333333333,1,0.16666666666666666,1,0.1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,0.06666666666666667,1,0.3333333333333333,1,1,1,1,1,1,1,0.5,1,1,0.5,0.3333333333333333,1,0.3333333333333333,1,1,1,0.0625,1,0.5,1,1,1,1,1,1,1,1,1,0.2,1,1,0.3333333333333333,0.5,0.5,1,1,1,0.09090909090909091,1,1,0.5,1,1,1,1,1,0.5,1,1,0.3333333333333333,1,1,1,1,1,1,1,0.5,1,1,0.3333333333333333,1,1,1,1,1,1,1,0.5,0.5,0.5,1,0.2,1,1,0.3333333333333333,1,0.2,1,1,1,1,0.3333333333333333,0.5,1,1,1,1,1,0.0625,1,0.3333333333333333,1,1,1,0.5,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1
split,0.25,0.012195121951219513,0.2,0.25,0.1111111111111111,0.14285714285714285,0.06666666666666667,0.1111111111111111,0.034482758620689655,0.14285714285714285,0.2,0.5,0.037037037037037035,0.25,0.25,1,0.16666666666666666,0.09090909090909091,1,0.3333333333333333,0.07692307692307693,0.01818181818181818,0.125,0.5,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.5,0.5,0.5,0.5,1,1,0.3333333333333333,1,1,0.5,0.5,1,1,1,1,1,0.25,1,0.5,1,1,1,0.16666666666666666,1,0.25,1,1,1,1,1,1,0,1,0.5,1,1,0.5,0.3333333333333333,0.5,1,1,1,0.5,1,1,0.25,1,0.5,0.3333333333333333,0.1111111111111111,1,1,0.3333333333333333,0.5,0.3333333333333333,1,1,1,1,1,0.5,0.3333333333333333,1,0.25,0.14285714285714285,1,1,1,1,0.5,0.5,1,1,1,1,1,1,0.5,1,0.3333333333333333,1,0.5,1,1,0.3333333333333333,1,1,0.3333333333333333,1,1,1,1,1,0.125,1,1,1,1,0.25,1,0.3333333333333333,1,1,0.3333333333333333,0.5,1,0.3333333333333333,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.3333333333333333,1,1,1,0.3333333333333333,1,1,1,0.5,1,1,0.5,0.5,1,0.5,1,0.5,1,1,1,1,0.3333333333333333,1,1,0.5,1,1,1,0.25,1,0.5,1,1,1,1,1,0.5,1,1,0.5,0.3333333333333333,1,1,1,0.3333333333333333,0.5,0.5,0.5,1,1
java,0.2,0.5,0.09090909090909091,0.2,0.5,1,0.25,1,0.5,0.5,1,0.05,1,0.5,0.1111111111111111,1,0.25,1,1,0.09090909090909091,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1,0.08333333333333333,1,0.5,1,0.5,1,0.07142857142857142,1,0.3333333333333333,0.3333333333333333,1,0.25,1,0.3333333333333333,0.3333333333333333,1,0.14285714285714285,1,1,0.5,1,1,0.5,0.5,1,0.5,1,0.25,1,0,1,0.5,1,1,0.5,1,1,0.25,1,0.3333333333333333,1,0.5,1,1,1,0.3333333333333333,1,0.25,1,1,1,0.25,0.3333333333333333,0.25,1,1,0.1111111111111111,1,1,1,1,0.5,1,1,1,1,1,0.5,1,0.14285714285714285,1,0.03571428571428571,1,1,1,1,1,0.16666666666666666,1,1,1,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,0.2,0.5,0.08333333333333333,1,1,1,1,1,1,0.5,1,1,0.5,0.3333333333333333,1,0.07692307692307693,1,1,1,1,1,1,1,1,1,0.3333333333333333,0.5,0.5,1,1,1,1,0.5,1,1,0.3333333333333333,1,1,0.5,0.5,1,1,0.5,1,0.3333333333333333,0.25,0.023255813953488372,1,0.5,1,1,0.5,1,1,1,1,0.5,0.5,0.3333333333333333,1,1,1,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.5,1
tidyverse,0.06666666666666667,0.058823529411764705,0.3333333333333333,1,0.008849557522123894,0.25,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,1,0.1111111111111111,0.2,0.5,1,0.3333333333333333,1,1,1,0.125,0.25,1,0.5,1,0.3333333333333333,1,0.3333333333333333,0.5,1,0.5,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,0.5,1,0.058823529411764705,1,1,0.5,1,1,0.3333333333333333,0.5,1,0,0.16666666666666666,1,1,0.5,1,1,1,0.5,0.3333333333333333,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,0.5,0.3333333333333333,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.16666666666666666,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,1,0.038461538461538464,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,0.5,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,0.16666666666666666,1,1,1,1,1
lm,0.125,0.08333333333333333,0.16666666666666666,1,0.16666666666666666,0.5,0.2,0.16666666666666666,1,0.5,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.14285714285714285,1,0.5,0.5,0.5,1,1,0.5,1,0.012195121951219513,0.5,0.25,1,0.5,0.5,1,0.5,0.5,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.5,0.3333333333333333,1,1,1,1,0.5,1,1,1,0.5,0.01694915254237288,0.5,0.5,1,1,1,1,0.5,0.16666666666666666,0,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.07142857142857142,1,0.5,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,1,0.2,1,1,1,1,0.25,1,1,1,1,1,1,0.2,1,0.5,0.5,1,0.14285714285714285,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.3333333333333333
leaflet,0.16666666666666666,0.2,0.3333333333333333,0.005649717514124294,1,1,1,0.3333333333333333,1,0.5,1,0.06666666666666667,1,1,1,0.2,0.14285714285714285,0.5,0.1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.2,1,1,1,1,1,1,1,1,1,1,0.06666666666666667,1,0.16666666666666666,1,0.3333333333333333,1,1,1,1,1,1,0.16666666666666666,1,1,1,1,0,1,1,1,0.16666666666666666,1,1,1,1,1,1,0.25,1,1,0.5,0.0625,1,1,1,1,1,1,0.5,0.3333333333333333,0.3333333333333333,1,1,1,0.5,1,0.25,1,1,1,1,0.5,0.25,1,1,1,1,1,1,0.5,1,1,1,1,1,1,0.0625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05263157894736842,1,1,0.25,0.5,0.1,1,0.3333333333333333,1,1,1,1,1,0.5,0.5,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1
zoo,0.16666666666666666,0.07142857142857142,0.16666666666666666,1,0.07142857142857142,0.08333333333333333,0.3333333333333333,0.5,1,0.5,0.5,1,0.5,0.020833333333333332,1,1,0.3333333333333333,0.5,1,1,0.08333333333333333,1,0.5,0.3333333333333333,0.2,0.2,0.14285714285714285,0.3333333333333333,0.5,1,0.020833333333333332,1,1,1,0.25,1,1,1,1,1,1,1,0.5,0.16666666666666666,0.3333333333333333,1,1,1,1,1,0.16666666666666666,1,0.5,0.5,0.3333333333333333,1,1,1,1,0.5,1,1,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,0.5,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,0.3333333333333333,1,0.5,1,0.5,1,1,0.3333333333333333,0.5,0.5,1,1,1,1,0.5,0.25,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,1,1,1,0.5,1
arrays,0.5,0.047619047619047616,0.14285714285714285,0.5,0.5,0.5,0.01098901098901099,0.025,0.3333333333333333,0.08333333333333333,0.05263157894736842,1,0.022222222222222223,0.25,0.2,1,0.16666666666666666,0.25,1,0.05,0.3333333333333333,0.058823529411764705,0.03225806451612903,0.5,0.1,0.5,0.2,0.2,0.125,1,1,1,0.5,1,1,0.25,1,0.3333333333333333,1,1,1,1,1,1,0.07142857142857142,1,1,1,1,1,1,0.5,1,1,0.25,1,1,1,0.1,0.3333333333333333,0.5,0.5,1,1,1,0,0.2,1,0.3333333333333333,1,1,1,1,1,1,1,1,0.5,0.3333333333333333,1,0.5,1,1,0.5,0.5,1,1,1,0.5,1,1,0.3333333333333333,0.5,1,0.5,1,1,0.3333333333333333,1,0.5,0.3333333333333333,1,1,0.2,0.5,0.125,1,0.5,0.125,1,0.5,1,1,1,0.3333333333333333,0.3333333333333333,1,1,1,1,0.25,1,1,1,1,1,0.5,1,1,1,0.5,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,0.3333333333333333,0.5,1,0.5,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1,1,0.25,0.2,1,1,1,0.5,1,1,1,1,0.5,1,1,0.5,1,1,0.5,0.5,0.5,1,0.3333333333333333,0.3333333333333333,1,1
sorting,0.038461538461538464,0.013888888888888888,0.08333333333333333,0.14285714285714285,0.058823529411764705,0.2,0.041666666666666664,0.125,0.2,0.14285714285714285,0.25,0.5,0.041666666666666664,0.2,0.2,1,0.16666666666666666,0.25,1,0.2,0.047619047619047616,0.08333333333333333,0.047619047619047616,1,1,0.3333333333333333,0.1,0.3333333333333333,0.2,0.5,0.3333333333333333,1,0.5,1,0.5,0.3333333333333333,1,0.16666666666666666,0.5,0.5,1,0.16666666666666666,1,0.3333333333333333,0.16666666666666666,0.5,1,1,1,1,0.3333333333333333,1,1,0.5,1,1,0.3333333333333333,1,1,0.5,1,1,1,1,1,0.2,0,1,0.2,0.5,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,0.3333333333333333,0.5,1,1,1,1,0.017857142857142856,1,1,0.5,1,1,0.3333333333333333,1,0.125,1,0.5,1,0.5,1,1,0.5,1,1,0.07692307692307693,1,1,1,1,0.5,0.25,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,1,1,1,1,0.5,1,1,1,1,1,1,0.5,0.3333333333333333,1,1,1,1,1,0.5,0.5,1,1,0.3333333333333333,1,1,1,1,0.16666666666666666,1,0.5,0.5,0.5,1
